split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,7314,58.4458832043191,16.099052948796196,54.71756760616279,0.2563050791327147,11.617881125401935,2.4001884265317828,0.028653268305223252,2500,2500,0.000999000999000999,-4.868566883385468e-06,0.00016906198452165544,0.0,0.0,0.0,,,,
OOD,42791,55.63669400324023,16.88016235889673,51.53795786068099,0.28295325966738566,10.514026582833917,2.3169401452623495,0.028653268305223252,2500,2500,0.000999000999000999,-4.868566883385468e-06,0.00016906198452165544,0.02664818053467094,-2.8091892010788726,-1.1038545425680173,0.02191329167893459,0.03172025669009161,-1.1685151663189595,-1.0441827732158886
