split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,7314,30.33701819790957,8.258278818847232,28.488901064940165,0.2574774376406868,13.688812586330885,2.7112344684467358,0.02420765586708476,2500,2500,0.000999000999000999,-3.928098112834434e-06,0.00011046050257545197,0.0,0.0,0.0,,,,
OOD,42791,31.53694408581362,7.970298270294995,29.687417531195653,0.23961773738585254,12.473333756945554,3.1958257851131653,0.02420765586708476,2500,2500,0.000999000999000999,-3.928098112834434e-06,0.00011046050257545197,-0.01785970025483427,1.199925887904051,-1.2154788293853311,-0.022061317942220958,-0.013711906001870023,-1.288960280474194,-1.1444476873890796
