split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,7314,92.47407837362853,18.090175397390063,90.81918939275877,0.1836014741399386,12.151128499048768,2.1229175260074653,0.024444640689189834,2500,2500,0.000999000999000999,-1.8485649800558699e-06,0.00011048470714814634,0.0,0.0,0.0,,,,
OOD,42791,100.362029417498,26.36041248237736,98.87444342009333,0.2501561949696634,11.479011414250714,2.270677558509445,0.024444640689189834,2500,2500,0.000999000999000999,-1.8485649800558699e-06,0.00011048470714814634,0.0665547208297248,7.887951043869464,-0.6721170847980549,0.06313576597085437,0.06975209451590117,-0.7333258911746706,-0.6105241471961297
