Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.7781618365677974,0.7290544830343076,0.998561030626297,0.7751693338406859,0.7812643228654668,0.7226703035718485,0.7364968137888871
energy,0.79273514028233,0.7196839654807534,3.2926539063453673,0.7897388733652221,0.7959043731363766,0.7122965998071813,0.7281391821666235
react_energy,0.8314503785549912,0.6842711689044607,2.983685386180878,,,,
logit_norm,0.7884285401957217,0.7291838126366779,4.627314352989197,,,,
mahalanobis,0.9527281938785409,0.2621040750581983,-50.19774742126465,0.9514150690572641,0.9540285610821582,0.25336756648717285,0.2705825122863122
knn,0.949210089394796,0.21344087285724364,-0.16151681393384934,0.9480025436252334,0.9504169667167627,0.20901985797258213,0.2184853152115127
vim,0.7657116177444643,0.7108895525195758,-12.463706302642821,,,,
