Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.7789390345649583,0.9949,0.999585896730423,0.7745905665226461,0.7831486703292612,0.9926,0.9962
energy,0.7505452532777116,0.9954,3.9221471786499023,0.7460804809296782,0.7549661679827174,0.9939,0.9969
react_energy,0.7084569383194279,0.9938,0.9426146000623703,,,,
logit_norm,0.7789616016090584,0.9948,5.51594934463501,,,,
mahalanobis,0.9765867520858165,0.0579,-46.815870475769046,0.9752949936308106,0.977913091179976,0.0483,0.07220499999999999
knn,0.96442178784267,0.2182,-0.14089909419417382,0.9627488755959475,0.9660317558104887,0.202495,0.24030500000000002
vim,0.8648708954112039,0.5896,-11.533997869491577,,,,
