Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.7623516338895511,0.9110824742268041,0.9983826756477356,0.7549688991468835,0.7693201542014302,0.8990442439862544,0.9235395189003437
energy,0.784853601182065,0.9003436426116839,3.0488830685615538,0.7782685174767764,0.7910373165758922,0.8878758591065292,0.9128006872852233
react_energy,0.8850263632556349,0.8105670103092784,2.808317708969116,,,,
logit_norm,0.7695639304789289,0.9115120274914089,4.55071108341217,,,,
mahalanobis,0.9970457973409681,0.003865979381443299,-49.82583465576172,0.9966007794868605,0.9974149766766401,0.001288659793814433,0.006443298969072165
knn,0.9906744063051661,0.027491408934707903,-0.1609866850078106,0.9896601476582947,0.9915196576296648,0.022336769759450172,0.036941580756013746
vim,0.8756601565539895,0.46649484536082475,-11.638062858581543,,,,
