Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.4343335071513707,0.9879,0.9967305958271027,0.42869785086412393,0.4404112612485102,0.9857,0.9902
energy,0.41716245679380215,0.9888,2.853027367591858,0.4114838558551847,0.4230316909266985,0.9866,0.9909025
react_energy,0.43323909862932064,0.9884,2.72727826833725,,,,
logit_norm,0.43398050953516093,0.9879,4.044617486000061,,,,
mahalanobis,0.9756036188915376,0.1033,-34.60918197631836,0.9739760542684742,0.977316370157926,0.09569749999999999,0.1111025
knn,0.9470590896901072,0.3612,-0.01948252860456705,0.9450305935265197,0.9490918313840881,0.3387975,0.38690250000000004
vim,0.8419025089392134,0.4938,-6.390933966636657,,,,
