Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.7581438230342945,0.7027491408934707,0.9946361422538758,0.7470513789094978,0.7691095772650616,0.6834192439862543,0.7216494845360825
energy,0.7589655420460456,0.7006013745704467,2.657005262374878,0.747925862991196,0.7698719354331269,0.6817010309278351,0.7207903780068728
react_energy,0.8518895095822632,0.6292955326460481,2.1920057058334352,,,,
logit_norm,0.7581359897030093,0.7023195876288659,3.6937299489974977,,,,
mahalanobis,0.9864847004288364,0.0820446735395189,-58.448118019104,0.9850473609353305,0.9878656236176472,0.070446735395189,0.09450171821305842
knn,0.9510110885156196,0.35309278350515466,-0.016005434561520815,0.9484091099338928,0.9538254921303179,0.33075601374570446,0.3750107388316151
vim,0.7448470695661256,0.7457044673539519,-9.909230709075928,,,,
