Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.27319661054827177,0.9999,0.9983826756477356,0.26996705099076285,0.27643021923420746,0.9997,1.0
energy,0.33319648986889155,0.9999,3.0488830685615538,0.3285562993146603,0.33825199154499397,0.9997,1.0
react_energy,0.6333364943384983,0.9988,2.808317708969116,,,,
logit_norm,0.3348198376042908,0.9999,4.55071108341217,,,,
mahalanobis,0.9812345724076281,0.0982,-49.82583465576172,0.9802572576728247,0.9821707459028604,0.088695,0.1091025
knn,0.9610178352205007,0.2865,-0.1609866850078106,0.9592655696886173,0.9626011707389749,0.268095,0.305705
vim,0.7641794219308702,0.6091,-11.638062858581543,,,,
