split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,33560,8.293597776876526,2.702226694594387,8.32821683467051,0.3015186082570768,11.721374883405993,3.5344051628627824,0.22127855589030174,2500,2500,0.000999000999000999,-9.548757951583335e-06,0.00033953697110202706,0.0,0.0,0.0,,,,
OOD,85054,6.002204419080388,4.367225673237055,4.823826260486717,0.7080518834384334,8.407093819638623,5.953743884687995,0.22127855589030174,2500,2500,0.000999000999000999,-9.548757951583335e-06,0.00033953697110202706,0.40653327518135657,-2.291393357796138,-3.3142810637673694,0.40241731714452,0.41063610124135047,-3.373216495765628,-3.2568781051875573
