Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.9751717712814996,0.12987861094038106,0.9586264848709106,0.9733495754744161,0.9770688928050092,0.11109307775046097,0.144754532882606
energy,0.9893580842808852,0.04325445605408728,6.417505884170533,0.9884817750268898,0.9902669265711431,0.03764501382913337,0.048134987707437
mahalanobis,0.9984617393976645,0.0027274124154886294,-41.335739326477054,0.9981825882567609,0.9987125222802705,0.002035955746773202,0.00376459741856177
knn,0.9963527696681008,0.013099262446220037,-0.21356290951371193,0.99588482079748,0.9968052322141979,0.011140135218192994,0.015521281499692684
