split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,193,3.0565107403053937,2.116700690636626,2.6392124528799,0.6852413310344202,4.254964154857303,2.935320794527625,0.1481169080447112,193,2298,0.000999000999000999,-7.104196423519345e-06,0.005940527464342165,0.0,0.0,0.0,,,,
OOD,2298,1.5429512288013731,1.1489121975679748,1.2814078171957672,0.7113351856817,2.081112098600385,1.5528349834154123,0.1481169080447112,193,2298,0.000999000999000999,-7.104196423519345e-06,0.005940527464342165,0.026093854647279757,-1.5135595115040206,-2.1738520562569184,-0.04080356032580786,0.08825156806767721,-2.594795384603526,-1.78521944188543
