split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,193,4.107580363579676,2.3060002260193464,3.777590921735146,0.5560111280073003,5.783826495710936,3.2542985318275743,0.10627040122063977,193,2298,0.000999000999000999,-2.6095978617027366e-05,0.004076779731849367,0.0,0.0,0.0,,,,
OOD,2298,2.1710260737159817,1.382432462238713,1.8663328597935642,0.6119433998327591,2.8157378550134013,1.9800052057180173,0.10627040122063977,193,2298,0.000999000999000999,-2.6095978617027366e-05,0.004076779731849367,0.05593227182545879,-1.9365542898636945,-2.9680886406975344,0.0014592040306406352,0.11311021716970818,-3.4130041832613083,-2.5378382542200377
