Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.7959704330857298,0.6502979601191841,0.9963770061731339,0.7925591506740811,0.7992856335307201,0.6423905569562228,0.6596378638551456
energy,0.7930991005091574,0.6518737107494843,2.838719034194946,0.7896341794880022,0.7964251572681597,0.643794407517763,0.6599823802429521
react_energy,0.7865575435309434,0.6554836121934449,2.2774768590927126,,,,
logit_norm,0.7959499870852988,0.6502979601191841,3.9725197672843935,,,,
mahalanobis,0.9664026612787344,0.18963442585377036,-33.41917781829834,0.9652646014770601,0.9675292777975797,0.18169694017877608,0.19771587783635114
knn,0.9424958816035374,0.29417831767132707,-0.0335854884237051,0.940804088993492,0.9441499359229175,0.2837783635113454,0.3042380529452212
vim,0.8301767638265161,0.6185537474214989,-9.51772494316101,,,,
