Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.7804995351687534,0.7360147670891434,0.9963770061731339,0.7777526375228478,0.783562349411205,0.7297437510287582,0.7432369435887789
energy,0.7809086244669411,0.7379547111246972,2.838719034194946,0.7781263750335166,0.7839369370005573,0.7308054294918523,0.7446713264514309
react_energy,0.7389331085197421,0.7551085192936252,2.2774768590927126,,,,
logit_norm,0.7805063814118174,0.7360500387988808,3.9725197672843935,,,,
mahalanobis,0.9009539834372347,0.4265760575634303,-33.41917781829834,0.8991671461013284,0.9028442214166654,0.41593399487384486,0.4368874479742282
knn,0.895662950737627,0.45359418722223527,-0.0335854884237051,0.8938672079431316,0.897542005876313,0.4442110306393585,0.4634826110470995
vim,0.7603893908820962,0.7938368565852282,-9.51772494316101,,,,
