Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.7720438858193798,0.734545112516754,0.9901667416095734,0.7690737064226574,0.7749482302878578,0.7275598443341877,0.742212300420909
energy,0.7710498160209684,0.7351800032920263,2.2920106053352356,0.7680868619821362,0.7739634145793531,0.7283020198932443,0.7425758929621182
react_energy,0.7507595849224638,0.7450560820184824,2.189272427558899,,,,
logit_norm,0.7720565798512692,0.7345333552801749,3.26143639087677,,,,
mahalanobis,0.8647715900699753,0.5265478401956404,-32.454141998291014,0.862481889572825,0.8669994746449097,0.5185761398640863,0.5371305288405013
knn,0.8345271555800222,0.5250193994403556,-0.010876987595111132,0.8322916799896078,0.8367827681093813,0.5145163660733181,0.5343434759094223
vim,0.6852346462401661,0.8623227596585699,-9.355356216430664,,,,
