split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,33560,8.176342729271553,2.44247161156685,8.163190206346329,0.2792815638277682,11.586910559994067,3.236566763190851,0.06952222657223027,2500,2500,0.000999000999000999,1.2475043837214178e-05,0.0003934249546948904,0.0,0.0,0.0,,,,
OOD,85054,5.499609866782759,2.4703005616352396,5.83381759225303,0.42930048216055766,7.76641449259297,3.335406717746947,0.06952222657223027,2500,2500,0.000999000999000999,1.2475043837214178e-05,0.0003934249546948904,0.15001891833278946,-2.6767328624887945,-3.8204960674010966,0.1464808101565282,0.15347463516546483,-3.8653346782684883,-3.7805252496985853
