split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,33560,8.20974830912053,3.1104890496671485,7.866181092881796,0.35721332399826095,11.601497256411502,4.144403661736593,0.047027448724950696,2500,2500,0.000999000999000999,9.956123657489758e-06,0.0004698519826369319,0.0,0.0,0.0,,,,
OOD,85054,7.188905316906627,3.1734925270394703,6.980311590944768,0.41938711672661244,10.144527377612176,4.255391348257151,0.047027448724950696,2500,2500,0.000999000999000999,9.956123657489758e-06,0.0004698519826369319,0.062173792728351496,-1.0208429922139022,-1.4569698787993257,0.05803974827977756,0.06581364195590592,-1.5110626280372088,-1.4030668960975508
