Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.6975676077869019,0.8729329852045257,0.6023264408111573,0.6612078761888012,0.7387040488011654,0.7745430809399478,0.9033942558746736
energy,0.6934775452409621,0.9129677980852916,0.8054742574691772,0.6568430759795633,0.7349592684785599,0.7593450826805919,0.9534486510008703
react_energy,0.6964086815748771,0.8838120104438643,0.804940938949585,,,,
logit_norm,0.696755908494433,0.8716275021758051,0.34553349614143375,,,,
mahalanobis,0.9665692627515704,0.13533507397737163,-19.428817749023438,0.9562078085471934,0.9759286629057932,0.09311357702349869,0.19495213228894692
knn,0.9004112609748509,0.3154917319408181,-0.11371345967054367,0.8823675239113083,0.9175992753329094,0.2615317667536989,0.35944299390774587
vim,0.8388258318790389,0.5900783289817232,-6.389121913909912,,,,
