split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,251,6.261289355328555,1.849003458741873,6.289497904886021,0.27893630752712323,6.843722056442879,2.463865421785935,0.1164968788574421,251,2500,0.000999000999000999,-0.0005902852951931769,0.008382255873910305,0.0,0.0,0.0,,,,
OOD,5902,6.204197985417253,1.7688192671500564,6.156778417790582,0.26658168076539196,6.771887215135737,2.236263215080255,0.1164968788574421,251,2500,0.000999000999000999,-0.0005902852951931769,0.008382255873910305,-0.012354626761731269,-0.05709136991130137,-0.07183484130714213,-0.041039606461994435,0.015510363860508069,-0.38957032255978663,0.2705060345852509
