Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.6049782570834925,0.8861402914266351,0.6865248084068298,0.5727955679822222,0.6395099372081313,0.8447856658759743,0.9212131480853948
energy,0.621225028722791,0.8248051507963402,2.214233160018921,0.591641414686898,0.6528655624874276,0.7482082344967808,0.9137622839715351
mahalanobis,0.844762596513303,0.5110132158590308,-34.35159111022949,0.8192154796604837,0.8672376573003141,0.4888173500508302,0.6748856319891563
knn,0.7606092066839386,0.7245001694340901,-0.4517347663640976,0.7316502880379532,0.7900525988219268,0.6480769230769231,0.7965266011521518
