Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.46925412548383216,0.9469671297865131,0.552003800868988,0.4329276421930037,0.5075746488799124,0.9266308031175873,0.964253642832938
energy,0.4581389791562317,0.9401897661809556,1.4391998648643494,0.4237139547536725,0.49451047048674157,0.9108734327346661,0.9640842087427991
react_energy,0.46628126598992037,0.9434090138935954,1.3765552043914795,,,,
logit_norm,0.48340085945610983,0.9410369366316503,1.5409637689590454,,,,
mahalanobis,0.7143347990619695,0.80413419179939,-35.801815032958984,0.679153632842402,0.7463016115814612,0.7229667909183328,0.849212131480854
knn,0.6743773803464556,0.8390376143680108,-0.36441032588481903,0.6380910110827446,0.7089642109299165,0.7759996611318197,0.8771899356150458
vim,0.5931327215705123,0.8554727211114876,-8.487285137176514,,,,
