split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,33560,8.320957395812716,2.7878725009880267,8.388709888305367,0.31453792982823225,11.776174397666464,3.704299362112637,0.1538126647954635,2500,2500,0.000999000999000999,1.3474412663769817e-05,0.00037436545496071806,0.0,0.0,0.0,,,,
OOD,85054,4.884452710172397,3.162061474011052,4.423108807424617,0.624775125259469,6.846737617954326,4.284115808046952,0.1538126647954635,2500,2500,0.000999000999000999,1.3474412663769817e-05,0.00037436545496071806,0.31023719543123673,-3.436504685640319,-4.929436779712138,0.30635689657518866,0.31439038648971573,-4.980967764453471,-4.878506662677009
