Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.7871400800187152,0.5892844545817951,0.9940266937017441,0.7846719798828007,0.7896576030570133,0.5812619042020363,0.5987507936134691
energy,0.7924024712702324,0.5868389493733392,2.517137324810028,0.7899496610508859,0.7948965544479307,0.5781497636795447,0.5951172196486937
react_energy,0.8253455874334394,0.5780327791755826,2.3994579792022708,,,,
logit_norm,0.7870611177031668,0.5893902697110072,3.616709363460541,,,,
mahalanobis,0.9159118160521901,0.29208502833494016,-37.570449638366696,0.9141898845171712,0.917638337052184,0.2838999341594751,0.3017194958496955
knn,0.8508147022239507,0.4308439344416488,-0.02122671129181981,0.8488016313955759,0.852890717959155,0.4244468220189526,0.43848878359630356
vim,0.7699165713358909,0.5164718884473394,-40.817504692077634,,,,
