split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,33560,7.462770037003311,1.4800751174052973,7.9943251295090825,0.1767362238968022,10.634883180884975,1.88006165833618,0.1670242281287776,2500,2500,0.000999000999000999,6.9568537695001e-06,0.00041578987115704175,0.0,0.0,0.0,,,,
OOD,85054,4.516873890379086,2.4202563599504794,4.296914111961131,0.525106453986014,6.399337042811498,3.36124201867465,0.1670242281287776,2500,2500,0.000999000999000999,6.9568537695001e-06,0.00041578987115704175,0.34837023008921175,-2.945896146624225,-4.2355461380734765,0.3441020886636652,0.3526780433632525,-4.265302145392391,-4.205281928295452
