Method,AUROC,FPR95,Threshold,AUROC_CI_low,AUROC_CI_high,FPR95_CI_low,FPR95_CI_high
msp,0.8025890589300444,0.5342723446281186,0.9967305958271027,0.8001088441941379,0.8051111499008636,0.5258382909680909,0.5432431161379829
energy,0.8024176161043928,0.5352599525007642,2.853027367591858,0.7999217168873267,0.8049634423468909,0.5273229360171185,0.5445364121616855
mahalanobis,0.8851933435164921,0.3582077268558798,-34.60918197631836,0.8832632470949606,0.8872272328426886,0.34941184424012983,0.3673363392668187
knn,0.9337817511600918,0.4604133844381217,-0.01948252860456705,0.9320321389702282,0.9354861380937045,0.448831918545865,0.47339484327603637
