split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,33560,6.213323177375874,1.3054223058194296,6.3897700105559245,0.18785240164524264,8.821863810542725,1.6570907944434756,0.25585488451303506,2500,2500,0.000999000999000999,2.811943601238176e-06,0.0004743644800342483,0.0,0.0,0.0,,,,
OOD,85054,4.68153609276599,2.0305496462958246,4.99324015845276,0.4001547942231626,6.589018816392237,2.6375027736045418,0.25585488451303506,2500,2500,0.000999000999000999,2.811943601238176e-06,0.0004743644800342483,0.21230239257791994,-1.531787084609884,-2.232844994150488,0.20882362647767913,0.21607143089622285,-2.2599591843318283,-2.204974496992588
