split,n_samples,logit_norm_mean,logit_norm_std,logit_norm_median,cvid_logit_norm,logit_gap_mean,logit_gap_std,feature_silhouette_cosine,silhouette_n_id,silhouette_n_ood,silhouette_perm_p_value,silhouette_perm_null_mean,silhouette_perm_null_std,cvid_gap_vs_id,logit_norm_mean_gap_vs_id,logit_gap_mean_gap_vs_id,cvid_gap_vs_id_CI_low,cvid_gap_vs_id_CI_high,logit_gap_mean_gap_vs_id_CI_low,logit_gap_mean_gap_vs_id_CI_high
ID,33560,7.116467568170007,1.8328460541616505,7.346491362347696,0.2360071324284221,10.091183761486205,2.3817429854272096,0.23468961226666296,2500,2500,0.000999000999000999,1.982131883851348e-07,0.00035149658744628186,0.0,0.0,0.0,,,,
OOD,85054,4.035325931856704,1.9901752777332729,4.035451578963171,0.47565207452622954,5.698117607554254,2.7109293501180316,0.23468961226666296,2500,2500,0.000999000999000999,1.982131883851348e-07,0.00035149658744628186,0.23964494209780743,-3.081141636313303,-4.393066153931951,0.23571682688785403,0.24342243388072787,-4.42826301285138,-4.359303383549773
